accuracy,precision,recall
0.8430072069168091,0.8030401468276978,0.8030401468276978
0.8379092216491699,0.8028888702392578,0.8028888702392578
0.8438056707382202,0.8027347922325134,0.8027347922325134
0.8409188389778137,0.8025799989700317,0.8025799989700317
0.8369879126548767,0.8024293184280396,0.8024293184280396
0.8431914448738098,0.8022761344909668,0.8022761344909668
0.8442355990409851,0.8021221160888672,0.8021221160888672
0.8426386713981628,0.801964282989502,0.801964282989502
0.843559980392456,0.8017994165420532,0.8017992377281189
0.8456482887268066,0.8016453385353088,0.8016453385353088
0.8450955152511597,0.8014909625053406,0.8014909625053406
0.8395676016807556,0.8013383746147156,0.8013383746147156
0.8409188389778137,0.8011784553527832,0.8011784553527832
0.8429457545280457,0.8010274767875671,0.8010274171829224
0.844112753868103,0.8008747696876526,0.8008747696876526
0.843437135219574,0.8007208108901978,0.8007208108901978
0.8396289944648743,0.8005682229995728,0.8005682229995728
0.8457097411155701,0.800417423248291,0.800417423248291
0.8360051512718201,0.8002702593803406,0.8002702593803406
0.8412259817123413,0.8001195788383484,0.8001195788383484
0.8382163047790527,0.7999951839447021,0.7999951839447021
0.8422086834907532,0.7999645471572876,0.7999645471572876
0.8390762209892273,0.7999272346496582,0.7999272346496582
0.8466310501098633,0.7998985052108765,0.7998985052108765
0.8458325862884521,0.7998731136322021,0.7998731136322021
0.841410219669342,0.7998424768447876,0.7998424768447876
0.8423929810523987,0.799812376499176,0.799812376499176
0.838584840297699,0.7997760772705078,0.7997760772705078
0.8421472907066345,0.799744188785553,0.799744188785553
0.8429457545280457,0.7997125387191772,0.7997125387191772
