divergence
0.5654452992180489
0.5541652867701772
0.5490280730964192
0.5599567395184754
0.5697570651672788
0.5636533124745233
0.549084958926105
0.560581842717
0.5561583324636368
0.5712525502954338
0.55507562639782
0.5721541707839888
0.5461052687103063
0.5609770064819254
0.5772884550664018
0.5765480151523028
0.5433498061801275
0.562837448801545
0.5573480569644944
0.5651108167618852
0.5603157990666088
0.5509333871524351
0.5735051024847202
0.5706037850316175
0.5657641008303627
0.5535361530653129
0.5483191975915191
0.5564393239779968
0.5617587940060343
0.5769656657233342
