divergence
0.29460000519757307
0.08114292313217958
0.12075705117943701
0.11341440224498453
0.07791038479436298
0.08710994771989673
0.06609253542705179
0.4373202243550687
0.28670845195178873
0.13305005952179694
0.07844741785546919
0.04457481874343036
0.06209174093358001
0.10968271325909755
2.102012822787864
0.26694029084681137
0.07116762395328614
0.18202612125567322
0.07338407781356185
0.08474728126093209
0.07902045122424492
0.047130380799237766
0.18469361257154762
0.5563571796015655
0.09237210556998318
0.0539396940544657
0.09071401906198646
0.15272148337499902
0.18895712007530258
0.09526104962296522
