accuracy,precision,recall
0.7925189137458801,0.6655882000923157,0.8666470050811768
0.7971254587173462,0.665404736995697,0.8662040829658508
0.7870523929595947,0.6652243733406067,0.8657549619674683
0.80646151304245,0.6650412678718567,0.8653255105018616
0.8083041310310364,0.6648465991020203,0.8648678660392761
0.813586413860321,0.6646634936332703,0.8644134402275085
0.8021620512008667,0.6644564867019653,0.8639863133430481
0.8071985840797424,0.6642448902130127,0.8635343313217163
0.80646151304245,0.6640408635139465,0.8630729913711548
0.8024077415466309,0.6638400554656982,0.8626104593276978
0.8015478253364563,0.6636374592781067,0.8621811270713806
0.8048031330108643,0.6634216904640198,0.861762523651123
0.8038204312324524,0.6632276773452759,0.8613200187683105
0.8004422187805176,0.6630160212516785,0.8608962297439575
0.8129107356071472,0.6628023982048035,0.8604568243026733
0.7970026135444641,0.6626005172729492,0.8600091934204102
0.814691960811615,0.6624234318733215,0.8595365285873413
0.8093483448028564,0.6622102856636047,0.8591011166572571
0.8012406826019287,0.6620156168937683,0.858642578125
0.8001351356506348,0.6618260145187378,0.8582048416137695
0.7829371690750122,0.6616326570510864,0.857759416103363
0.7892021536827087,0.66143798828125,0.8573235869407654
0.8034518957138062,0.66123366355896,0.8569036722183228
0.8073214292526245,0.661032497882843,0.8564544320106506
0.8035132884979248,0.6608304977416992,0.8560253381729126
0.7992138266563416,0.66062331199646,0.8555929064750671
0.8154904246330261,0.6604418158531189,0.8551709055900574
0.8061544299125671,0.6602592468261719,0.8547064065933228
0.7927031517028809,0.6600675582885742,0.8542765974998474
0.8071985840797424,0.6598787307739258,0.8538281321525574
