accuracy,precision,recall
0.4868420958518982,0.9829674959182739,0.9620259404182434
0.5093985199928284,0.9829362034797668,0.9619364142417908
0.45206767320632935,0.9829030632972717,0.961877167224884
0.5093985199928284,0.9828741550445557,0.9617935419082642
0.5056390762329102,0.9828482270240784,0.9617224335670471
0.451127827167511,0.9828197360038757,0.9616593718528748
0.5234962701797485,0.9827955961227417,0.9615782499313354
0.4708646535873413,0.9827730655670166,0.9614870548248291
0.43421053886413574,0.9827377200126648,0.961374819278717
0.4219924807548523,0.9827064275741577,0.9612894654273987
0.46334585547447205,0.9826800227165222,0.9612042903900146
0.5056390762329102,0.9826562404632568,0.9611292481422424
0.45676690340042114,0.982634961605072,0.961047351360321
0.4981203079223633,0.9826120734214783,0.9609627723693848
0.5037593841552734,0.9825817346572876,0.960886538028717
0.47932329773902893,0.9825575351715088,0.9608292579650879
0.4887218177318573,0.9825300574302673,0.9607308506965637
0.4125939905643463,0.982509970664978,0.960666298866272
0.5404135584831238,0.9824854731559753,0.9606010317802429
0.4755639135837555,0.9824584722518921,0.9605168700218201
0.44266918301582336,0.9824464321136475,0.960431694984436
0.43890976905822754,0.982425332069397,0.9603674411773682
0.46334585547447205,0.9824110865592957,0.9602956175804138
0.49248120188713074,0.9823949337005615,0.9602217078208923
0.41165414452552795,0.9823708534240723,0.9601605534553528
0.5112782120704651,0.9823472499847412,0.9600905179977417
0.5009398460388184,0.9823298454284668,0.9600434303283691
0.4736842215061188,0.9823164343833923,0.9599881172180176
0.42105263471603394,0.9822987914085388,0.9599308967590332
0.44736841320991516,0.9822793006896973,0.9598654508590698
