accuracy,precision,recall
0.9454887509346008,0.995205283164978,0.9913046360015869
0.9417293071746826,0.9952280521392822,0.9913122653961182
0.9398496150970459,0.9952391386032104,0.9913160800933838
0.9464285969734192,0.995251476764679,0.9913293123245239
0.9454887509346008,0.9952786564826965,0.991338849067688
0.9379699230194092,0.9953145384788513,0.9913590550422668
0.9379699230194092,0.9953219294548035,0.9913510680198669
0.9445488452911377,0.995327889919281,0.9913472533226013
0.9407894611358643,0.9953415989875793,0.9913599491119385
0.9407894611358643,0.995349109172821,0.9913674592971802
0.9417293071746826,0.9953464269638062,0.9913543462753296
0.9398496150970459,0.9953528046607971,0.9913520812988281
0.9407894611358643,0.9953601956367493,0.9913550019264221
0.9445488452911377,0.9953698515892029,0.9913663268089294
0.9389097690582275,0.9953938722610474,0.9913870692253113
0.9407894611358643,0.9954152703285217,0.9914081692695618
0.9436089992523193,0.9954260587692261,0.9914077520370483
0.9454887509346008,0.9954315423965454,0.9914125800132751
0.9483082890510559,0.9954400062561035,0.9914194941520691
0.9351503849029541,0.995438277721405,0.9914193749427795
0.9304511547088623,0.9954392910003662,0.9914116859436035
0.9407894611358643,0.9954615235328674,0.9914287328720093
0.9407894611358643,0.9954628944396973,0.9914255738258362
0.9360902309417725,0.9954594969749451,0.9914194941520691
0.9454887509346008,0.9954612851142883,0.991424024105072
0.9417293071746826,0.9954642057418823,0.9914282560348511
0.9370300769805908,0.9954737424850464,0.9914379119873047
0.942669153213501,0.9954777956008911,0.9914419651031494
0.942669153213501,0.9954718351364136,0.9914349913597107
0.9389097690582275,0.9954701662063599,0.9914299249649048
