accuracy,precision,recall
0.9527897238731384,0.8966246247291565,0.9779283404350281
0.9570815563201904,0.8970111012458801,0.9771031737327576
0.9399141669273376,0.8935055136680603,0.9768902063369751
0.9484978318214417,0.8902494311332703,0.9768710136413574
0.9570815563201904,0.88686603307724,0.9765340685844421
0.9484978318214417,0.8873975276947021,0.9759520292282104
0.9613733887672424,0.885313093662262,0.975461483001709
0.9442059993743896,0.8856542110443115,0.974595844745636
0.9527897238731384,0.8827794790267944,0.9745062589645386
0.9570815563201904,0.8816326856613159,0.9743027687072754
0.9484978318214417,0.8819960951805115,0.9733709096908569
0.9484978318214417,0.8789931535720825,0.9730831980705261
0.9442059993743896,0.8794634938240051,0.9725131988525391
0.9399141669273376,0.8766119480133057,0.97223299741745
0.9442059993743896,0.873839259147644,0.9719018936157227
0.9613733887672424,0.874212920665741,0.9710773229598999
0.9570815563201904,0.8736774921417236,0.9708911776542664
0.9699570536613464,0.8731176257133484,0.9706291556358337
0.9656652212142944,0.8735754489898682,0.9700229167938232
0.9613733887672424,0.8740648627281189,0.9695221185684204
0.9356223344802856,0.8717197775840759,0.9694381356239319
0.9570815563201904,0.8722399473190308,0.9689037203788757
0.9527897238731384,0.8720269203186035,0.9687387347221375
0.9527897238731384,0.872661292552948,0.9683135151863098
0.9699570536613464,0.8732579946517944,0.9679504036903381
0.9570815563201904,0.8723411560058594,0.9677526950836182
0.9484978318214417,0.8701527118682861,0.967700719833374
0.9570815563201904,0.8706516027450562,0.967333197593689
0.9613733887672424,0.8710098266601562,0.9667565226554871
0.9527897238731384,0.8715770244598389,0.9663803577423096
