divergence
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
2.1858416745864205e-09
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
2.0910224337478314e-07
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
1.0326717096733832e-06
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
6.756604359808391e-16
