accuracy,precision,recall
0.682330846786499,0.9762797355651855,0.966253936290741
0.6625939607620239,0.9762022495269775,0.9661177396774292
0.692669153213501,0.976104199886322,0.9659488797187805
0.6860902309417725,0.9760127067565918,0.9657854437828064
0.7443609237670898,0.9759256839752197,0.9656505584716797
0.6456766724586487,0.9758341312408447,0.9655041694641113
0.692669153213501,0.9757438898086548,0.9653611779212952
0.7001879811286926,0.9756245613098145,0.9651905298233032
0.7039473652839661,0.9755549430847168,0.9650615453720093
0.7077067494392395,0.9754701256752014,0.9649233818054199
0.6860902309417725,0.975389838218689,0.964792013168335
0.6785714030265808,0.9753093719482422,0.964647650718689
0.7086465954780579,0.9752219915390015,0.9645091891288757
0.6870300769805908,0.9751504063606262,0.9643847346305847
0.6729323267936707,0.9750577211380005,0.9642401337623596
0.6898496150970459,0.9749836921691895,0.9641208648681641
0.7180451154708862,0.9748996496200562,0.9639899134635925
0.6907894611358643,0.9748272895812988,0.9638707637786865
0.728383481502533,0.9747470617294312,0.9637388586997986
0.7077067494392395,0.9746506810188293,0.9635812044143677
0.7039473652839661,0.9745644927024841,0.9634466767311096
0.7255638837814331,0.9745030403137207,0.9633491635322571
0.6936089992523193,0.9744217991828918,0.9632302522659302
0.673872172832489,0.9743484258651733,0.9631102085113525
0.6851503849029541,0.9742773771286011,0.9629948735237122
0.7001879811286926,0.9741933345794678,0.962860107421875
0.6889097690582275,0.9741142392158508,0.9627435207366943
0.6842105388641357,0.9740258455276489,0.9626100063323975
0.7030075192451477,0.9739514589309692,0.9624872803688049
0.7095864415168762,0.9738984704017639,0.9623963832855225
