accuracy,precision,recall
0.9484978318214417,0.8507177829742432,0.9851459860801697
0.9442059993743896,0.8506544828414917,0.985153079032898
0.9399141669273376,0.8505896925926208,0.9851487874984741
0.9442059993743896,0.8505254983901978,0.9851556420326233
0.9184549450874329,0.850461483001709,0.9851624369621277
0.9227467775344849,0.8503962755203247,0.9851688146591187
0.9313304424285889,0.8503316044807434,0.9851756691932678
0.9484978318214417,0.8503286838531494,0.98517906665802
0.9055793881416321,0.8502662181854248,0.9851783514022827
0.9227467775344849,0.8502025604248047,0.9851779937744141
0.9442059993743896,0.850139856338501,0.9851850867271423
0.9399141669273376,0.8500766754150391,0.9851878881454468
0.9313304424285889,0.8500113487243652,0.9851950407028198
0.9270386099815369,0.849941611289978,0.985200822353363
0.9227467775344849,0.8498838543891907,0.9852072596549988
0.9484978318214417,0.849815845489502,0.9852141737937927
0.9055793881416321,0.8497452139854431,0.9852210283279419
0.9484978318214417,0.8496831655502319,0.9852279424667358
0.9313304424285889,0.8496649265289307,0.9852298498153687
0.9399141669273376,0.8496036529541016,0.9852365255355835
0.9270386099815369,0.849541425704956,0.9852433800697327
0.9484978318214417,0.8494784832000732,0.9852500557899475
0.9227467775344849,0.8494164347648621,0.9852567315101624
0.9399141669273376,0.8493532538414001,0.9852638244628906
0.9055793881416321,0.8492856025695801,0.9852701425552368
0.9356223344802856,0.8492225408554077,0.9852762818336487
0.9141631126403809,0.8491562008857727,0.9852832555770874
0.9313304424285889,0.8490947484970093,0.9852901101112366
0.9227467775344849,0.8490322828292847,0.9852970838546753
0.9356223344802856,0.8489698171615601,0.9852967858314514
