accuracy,precision,recall
0.838707685470581,0.6972371935844421,0.8785182237625122
0.840734601020813,0.697113573551178,0.8784794807434082
0.8446041345596313,0.6969882845878601,0.8784269690513611
0.8363122940063477,0.6968467235565186,0.878387987613678
0.84128737449646,0.6967446208000183,0.8783503770828247
0.8374178409576416,0.6966221928596497,0.878303050994873
0.8450340628623962,0.6964943408966064,0.8782637119293213
0.8352680802345276,0.6963590383529663,0.8782132267951965
0.8415945172309875,0.6962307691574097,0.8781739473342896
0.8433757424354553,0.6961080431938171,0.878121554851532
0.8451569080352783,0.6959831714630127,0.8780829310417175
0.8387691378593445,0.6958421468734741,0.8780504465103149
0.8339168429374695,0.6957098245620728,0.877997875213623
0.8417173624038696,0.6955899000167847,0.877960205078125
0.8357594609260559,0.6954630017280579,0.877907931804657
0.83262699842453,0.6953403949737549,0.8778687715530396
0.8414716720581055,0.6951993703842163,0.8778170943260193
0.8297401666641235,0.6950981616973877,0.877777636051178
0.8446655869483948,0.6949767470359802,0.8777449131011963
0.8341625332832336,0.6948635578155518,0.877694308757782
0.8381549119949341,0.6947430372238159,0.8776555061340332
0.8334254622459412,0.6946194171905518,0.877622127532959
0.8433757424354553,0.6944968700408936,0.8775656819343567
0.8390762209892273,0.6943953037261963,0.8775297403335571
0.8403660655021667,0.6943032741546631,0.8774806261062622
0.8352066874504089,0.6941806077957153,0.8774412870407104
0.836557924747467,0.6940605640411377,0.8773891925811768
0.8419630527496338,0.6939303874969482,0.8773499727249146
0.8400589823722839,0.6938062906265259,0.8773110508918762
0.8274061679840088,0.693664014339447,0.8772584199905396
