divergence
1.7220319915068374
1.6767495422077543
1.9391478835069103
1.545079943470885
2.0456932049357315
1.8223596180206247
1.8640821249176036
2.093144300883829
2.0001085179608635
1.4860544614745739
1.683701586839919
1.9607766370809516
1.8504273493821937
1.5616452288937037
1.5925378140823139
2.077080445710174
2.070456519114137
1.6589718824463622
1.6808957553524726
2.0246456860701274
1.7174090109879139
1.9151886682981374
1.7517092529457554
1.916172021955952
1.8967921412133548
1.7106450976165262
1.7981074691332424
1.9004207823080883
1.4171851762684444
1.5087002208936955
