divergence
6.139539687100158
6.082989462516963
5.900328836397754
6.0353376835559285
6.1777959867716055
5.989876421360228
6.162895277336393
6.015531149679222
5.8550174327570605
5.9746181500871165
5.989957347246757
6.168921420971408
6.309327467770154
5.971704602900242
6.615291321482799
6.048640947181828
6.246789893196901
6.108177811486605
6.195322661769775
5.802979689727263
6.452503081891761
6.350869939829179
5.886201163897318
6.09663461644603
5.850917235774822
5.720550164263481
6.111378850185408
5.944369473007357
6.129228510173712
5.860741799840187
