divergence
0.003636894385183603
0.003314563102823911
0.004211897558137459
0.0038482494088025758
0.0035413025764101875
0.0034892929071226736
0.002929676495625908
0.004879159453424588
0.003172855446537096
0.002517681780478732
0.004506652152371255
0.00419439318614654
0.00304136309177855
0.002751584969633398
0.0031483353208103353
0.004667328862960508
0.0033077639999967113
0.0028202704555571985
0.002637480858647666
0.0027526270219118115
0.003962325566161512
0.0034949476365709903
0.0033398019806809343
0.004565158490878174
0.0048619821112180816
0.0036046584734600122
0.0036774904476991623
0.004168914125278981
0.0036209462347031145
0.0039655002069824185
