accuracy,precision,recall
0.9356223344802856,0.9164151549339294,0.9164151549339294
0.9141631126403809,0.9155757427215576,0.9155757427215576
0.9313304424285889,0.9147628545761108,0.9147628545761108
0.9313304424285889,0.9141631722450256,0.9141631722450256
0.8927038908004761,0.9132342338562012,0.9132342338562012
0.9098712205886841,0.9124268889427185,0.9124268889427185
0.9012875556945801,0.9115839004516602,0.9115839004516602
0.9184549450874329,0.9108423590660095,0.9108423590660095
0.9184549450874329,0.9100499153137207,0.9100499153137207
0.9356223344802856,0.9091802835464478,0.9091802835464478
0.8969957232475281,0.9082799553871155,0.9082799553871155
0.9184549450874329,0.9077191948890686,0.9077191948890686
0.8969957232475281,0.906997561454773,0.906997561454773
0.9055793881416321,0.9061619639396667,0.9061619639396667
0.9227467775344849,0.9056299924850464,0.9056299924850464
0.9356223344802856,0.9049871563911438,0.9049871563911438
0.9270386099815369,0.9043118953704834,0.9043118953704834
0.9313304424285889,0.9034308195114136,0.9034308195114136
0.8884119987487793,0.9025326371192932,0.9025326371192932
0.9098712205886841,0.9019144773483276,0.9019144773483276
0.9098712205886841,0.9013197422027588,0.9013197422027588
0.9227467775344849,0.9006211757659912,0.9006211757659912
0.9313304424285889,0.9001421928405762,0.9001421928405762
0.8969957232475281,0.8995953798294067,0.8995953798294067
0.9227467775344849,0.8991068601608276,0.8991068601608276
0.9484978318214417,0.8985080122947693,0.8985080122947693
0.9313304424285889,0.8979349732398987,0.8979349732398987
0.8969957232475281,0.8974955677986145,0.8974955677986145
0.9227467775344849,0.8968037366867065,0.8968037366867065
0.9227467775344849,0.8962677121162415,0.8962677121162415
