accuracy,precision,recall
0.8122965693473816,0.7981473207473755,0.7981473207473755
0.8110066652297974,0.7975473403930664,0.7975473403930664
0.812542200088501,0.7969965934753418,0.7969965934753418
0.8103310465812683,0.7964454889297485,0.7964454889297485
0.8115594983100891,0.7958982586860657,0.7958982586860657
0.8116208910942078,0.7953400611877441,0.7953400611877441
0.8043732047080994,0.7947908639907837,0.7947908639907837
0.8060315847396851,0.7942180037498474,0.7942180037498474
0.813586413860321,0.7936378717422485,0.7936378717422485
0.8076899647712708,0.7930371761322021,0.7930371761322021
0.8083041310310364,0.7924730181694031,0.7924730181694031
0.7993980646133423,0.7919026017189026,0.7919026017189026
0.8161661028862,0.7913417816162109,0.7913417816162109
0.7842884063720703,0.7907696962356567,0.7907696962356567
0.7993366718292236,0.7901838421821594,0.7901838421821594
0.8127878904342651,0.7896143198013306,0.7896143198013306
0.808734118938446,0.7890415787696838,0.7890415787696838
0.8005650639533997,0.7884734272956848,0.7884734272956848
0.7953442931175232,0.7879125475883484,0.7879125475883484
0.8129721879959106,0.7873308062553406,0.7873308062553406
0.7909833788871765,0.7867814898490906,0.7867814898490906
0.78471839427948,0.7862165570259094,0.7862165570259094
0.8024077415466309,0.7856542468070984,0.7856542468070984
0.8046802878379822,0.7851050496101379,0.7851050496101379
0.7897549271583557,0.784548282623291,0.784548282623291
0.805355966091156,0.7839683890342712,0.7839683890342712
0.8009950518608093,0.7833960056304932,0.7833960056304932
0.8046802878379822,0.7828392386436462,0.7828392386436462
0.799029529094696,0.7822968363761902,0.7822968363761902
0.7981696724891663,0.7817363739013672,0.7817363739013672
