divergence
2.135142096170857
2.2807542183452516
2.1285531365837014
1.8037832499825568
2.409180212039499
2.0097666842862663
2.14320764535012
1.9608094884561076
2.269067183280657
2.8191175369000425
2.494674001225171
2.248210917034251
2.488434854520944
1.9696970807116743
2.3618181604046518
2.4966697308047405
2.0022710725402013
1.9617921069891702
2.210483165213335
2.380896749446115
2.1650541525511153
2.103940243170454
2.1404509536542986
1.921357484508297
2.171592388685104
2.35903115816557
2.1111701461839583
2.592649901813787
1.8516215561199725
1.8363862718554196
