accuracy,precision,recall
0.6652360558509827,0.6726019978523254,0.7485740184783936
0.6652360558509827,0.6725718975067139,0.7486724853515625
0.6609442234039307,0.6725125312805176,0.7487483620643616
0.729613721370697,0.6724737882614136,0.748776912689209
0.6952789425849915,0.672448456287384,0.7488269805908203
0.7553648352622986,0.6724125146865845,0.748906672000885
0.733905553817749,0.672355055809021,0.7489280700683594
0.6609442234039307,0.6723041534423828,0.7489635348320007
0.7682403326034546,0.6722744703292847,0.7489274144172668
0.6566523313522339,0.6721779704093933,0.7489913105964661
0.6909871101379395,0.672072172164917,0.7490176558494568
0.6995708346366882,0.6720454692840576,0.7490351796150208
0.6738197207450867,0.6719816327095032,0.7490550875663757
0.725321888923645,0.6719228029251099,0.7490443587303162
0.6909871101379395,0.6718176603317261,0.7490745782852173
0.721030056476593,0.6717485785484314,0.7491620779037476
0.6695278882980347,0.6716494560241699,0.7492186427116394
0.6652360558509827,0.6715714931488037,0.7492566108703613
0.7811158895492554,0.6715750098228455,0.7492678165435791
0.7081544995307922,0.6714790463447571,0.7492097020149231
0.725321888923645,0.6714422702789307,0.7492897510528564
0.6952789425849915,0.6713864803314209,0.7493178844451904
0.6824034452438354,0.6713204979896545,0.7493677139282227
0.6566523313522339,0.6712620258331299,0.7494199275970459
0.8068669438362122,0.6711577773094177,0.749382495880127
0.6866952776908875,0.671061635017395,0.7494522333145142
0.6566523313522339,0.6710392236709595,0.7494600415229797
0.7596566677093506,0.6709927320480347,0.7495101690292358
0.6695278882980347,0.6709118485450745,0.7495270371437073
0.6609442234039307,0.6708779335021973,0.749592125415802
