accuracy,precision,recall
0.8138934969902039,0.8341069221496582,0.8341069221496582
0.8231680989265442,0.833991289138794,0.833991289138794
0.8186229467391968,0.8338600397109985,0.8338600397109985
0.8153061866760254,0.8337473273277283,0.8337473273277283
0.8234137892723083,0.8338295221328735,0.8338295221328735
0.8126650452613831,0.8338695764541626,0.8338695764541626
0.8181929588317871,0.8339303731918335,0.8339303731918335
0.8240280151367188,0.8340080380439758,0.8340080380439758
0.8226767182350159,0.8340736031532288,0.8340736031532288
0.8224924802780151,0.8341069221496582,0.8341069221496582
0.8172102570533752,0.8341601490974426,0.8341601490974426
0.8046188950538635,0.8342193961143494,0.8342193961143494
0.8087955117225647,0.8342371582984924,0.8342371582984924
0.8174559473991394,0.8342660665512085,0.8342660665512085
0.8163503408432007,0.8343126177787781,0.8343126177787781
0.8190528750419617,0.8343510627746582,0.8343510627746582
0.8236594796180725,0.8343828916549683,0.8343828916549683
0.814139187335968,0.834411084651947,0.834411084651947
0.8139548897743225,0.8344426155090332,0.8344426155090332
0.8211411833763123,0.8344939947128296,0.8344939947128296
0.8129107356071472,0.8345407247543335,0.8345407247543335
0.8212640285491943,0.8345637321472168,0.8345637321472168
0.8094097375869751,0.8346020579338074,0.8346020579338074
0.8260549306869507,0.8346269726753235,0.8346269726753235
0.8210183382034302,0.8346776366233826,0.8346776366233826
0.816288948059082,0.8346343040466309,0.8346343040466309
0.8150604963302612,0.834592878818512,0.834592878818512
0.8189300298690796,0.8345427513122559,0.8345427513122559
0.8118665814399719,0.8345026969909668,0.8345026969909668
0.8236594796180725,0.8344720602035522,0.8344720602035522
