accuracy,precision,recall
0.6909871101379395,0.6677072048187256,0.6677072048187256
0.8240343332290649,0.6676493287086487,0.6676493287086487
0.6995708346366882,0.6677037477493286,0.6677037477493286
0.7510729432106018,0.6675642728805542,0.6675642728805542
0.6094420552253723,0.6676556468009949,0.6676556468009949
0.6695278882980347,0.667544424533844,0.667544424533844
0.274678111076355,0.6673469543457031,0.6673469543457031
0.5665236115455627,0.667246401309967,0.667246401309967
0.733905553817749,0.6671873331069946,0.6671873331069946
0.7596566677093506,0.667109489440918,0.667109489440918
0.6952789425849915,0.6671187877655029,0.6671187877655029
0.7038626670837402,0.667158305644989,0.667158305644989
0.7854077219963074,0.6672701239585876,0.6672701239585876
0.6309012770652771,0.6670013070106506,0.6670013070106506
0.31330472230911255,0.6667552590370178,0.6667552590370178
0.5150214433670044,0.6666537523269653,0.6666537523269653
0.5836910009384155,0.6666196584701538,0.6666196584701538
0.6781116127967834,0.6665017604827881,0.6665017604827881
0.6738197207450867,0.6664077043533325,0.6664077043533325
0.6394850015640259,0.6662437915802002,0.6662437915802002
0.6695278882980347,0.6660878658294678,0.6660878658294678
0.8068669438362122,0.6661742925643921,0.6661742925643921
0.5836910009384155,0.6660943627357483,0.6660943627357483
0.6266094446182251,0.6659364104270935,0.6659364104270935
0.32188841700553894,0.6658827066421509,0.6658827066421509
0.45922747254371643,0.6657452583312988,0.6657452583312988
0.30901288986206055,0.6656619906425476,0.6656619906425476
0.4763948619365692,0.6655900478363037,0.6655900478363037
0.7896995544433594,0.6655780076980591,0.6655780076980591
0.4721029996871948,0.6656667590141296,0.6656667590141296
