accuracy,precision,recall
0.8342239260673523,0.7647603750228882,0.8979814648628235
0.8348996043205261,0.7636395692825317,0.8972541689872742
0.8383391499519348,0.7625019550323486,0.8965083360671997
0.8366807699203491,0.7613422870635986,0.8958370685577393
0.8351452350616455,0.7602975368499756,0.8952112197875977
0.8324427008628845,0.7592164278030396,0.8945329189300537
0.8403046727180481,0.7582295536994934,0.8939192891120911
0.8327498435974121,0.7573140859603882,0.8933095335960388
0.8325655460357666,0.7562249898910522,0.8927373290061951
0.8255635499954224,0.7552889585494995,0.8921809792518616
0.8419016003608704,0.7543929815292358,0.8916616439819336
0.8413488268852234,0.753499448299408,0.891144335269928
0.8332412242889404,0.7525919079780579,0.8906335830688477
0.840181827545166,0.7518283128738403,0.8901976346969604
0.8412259817123413,0.7510368824005127,0.8897090554237366
0.8339782357215881,0.7501806616783142,0.8892587423324585
0.8372336030006409,0.7494176030158997,0.8888005614280701
0.8410416841506958,0.7486571073532104,0.8883361220359802
0.838707685470581,0.7478834986686707,0.887909471988678
0.8291260004043579,0.7471286058425903,0.8875139355659485
0.8321970105171204,0.7464681267738342,0.8870712518692017
0.8398746848106384,0.7457884550094604,0.8865929245948792
0.8341625332832336,0.7451249361038208,0.8862077593803406
0.8387691378593445,0.7444840669631958,0.8858671188354492
0.8353909254074097,0.7438276410102844,0.8855051398277283
0.8289417028427124,0.7432838082313538,0.8851627111434937
0.8371107578277588,0.7426426410675049,0.8847944140434265
0.8388919830322266,0.7421464920043945,0.8844690918922424
0.8421472907066345,0.7416990995407104,0.8841639757156372
0.8375406861305237,0.7412329912185669,0.8838871717453003
