accuracy,precision,recall
0.9417293071746826,0.994843065738678,0.9920363426208496
0.9398496150970459,0.9948354363441467,0.9920259118080139
0.9389097690582275,0.9948307275772095,0.9920175075531006
0.9389097690582275,0.994827926158905,0.9920133948326111
0.9436089992523193,0.9948220252990723,0.992004930973053
0.9389097690582275,0.9948248267173767,0.992007315158844
0.9445488452911377,0.9948258996009827,0.9920088648796082
0.9332706928253174,0.9948269128799438,0.9920077323913574
0.9295112490653992,0.9948352575302124,0.9920111298561096
0.9389097690582275,0.9948348999023438,0.9920125007629395
0.9407894611358643,0.9948402643203735,0.992013692855835
0.9389097690582275,0.9948360323905945,0.9920068383216858
0.9389097690582275,0.9948345422744751,0.9920028448104858
0.9370300769805908,0.9948392510414124,0.9920068383216858
0.9492481350898743,0.9948411583900452,0.9920066595077515
0.942669153213501,0.994844913482666,0.9920070767402649
0.9342105388641357,0.9948393702507019,0.9920010566711426
0.9492481350898743,0.994835376739502,0.991997241973877
0.9304511547088623,0.9948287010192871,0.9919886589050293
0.9464285969734192,0.9948230981826782,0.9919835329055786
0.9389097690582275,0.994823694229126,0.9919835329055786
0.942669153213501,0.9948297142982483,0.9919847846031189
0.9304511547088623,0.9948328733444214,0.9919854402542114
0.9370300769805908,0.9948300719261169,0.9919820427894592
0.9304511547088623,0.9948253631591797,0.9919745326042175
0.9360902309417725,0.9948201775550842,0.9919669032096863
0.9417293071746826,0.9948153495788574,0.9919629096984863
0.932330846786499,0.9948092103004456,0.9919573664665222
0.9351503849029541,0.9948029518127441,0.991946280002594
0.9351503849029541,0.9948029518127441,0.991943359375
