accuracy,precision,recall
0.9399141669273376,0.9514510035514832,0.9514510035514832
0.9399141669273376,0.9514558911323547,0.9514558911323547
0.9313304424285889,0.9514169692993164,0.9514169692993164
0.9270386099815369,0.9514499306678772,0.9514499306678772
0.9399141669273376,0.9514133334159851,0.9514133334159851
0.9442059993743896,0.9513677954673767,0.9513677954673767
0.9227467775344849,0.9513633847236633,0.9513633847236633
0.9399141669273376,0.9513450860977173,0.9513450860977173
0.9356223344802856,0.9513294696807861,0.9513294696807861
0.9313304424285889,0.9512983560562134,0.9512983560562134
0.9313304424285889,0.9512697458267212,0.9512697458267212
0.9313304424285889,0.9512283802032471,0.9512283802032471
0.9356223344802856,0.9512110948562622,0.9512110948562622
0.9442059993743896,0.951146125793457,0.951146125793457
0.9313304424285889,0.9510994553565979,0.9510994553565979
0.9399141669273376,0.9511103630065918,0.9511103630065918
0.9442059993743896,0.9510923027992249,0.9510923027992249
0.9399141669273376,0.9510657787322998,0.9510657787322998
0.9356223344802856,0.9510515928268433,0.9510515928268433
0.9399141669273376,0.9509960412979126,0.9509960412979126
0.9313304424285889,0.9509678483009338,0.9509678483009338
0.9399141669273376,0.950937807559967,0.950937807559967
0.9356223344802856,0.9509337544441223,0.9509337544441223
0.9313304424285889,0.9509415626525879,0.9509415626525879
0.9484978318214417,0.9509231448173523,0.9509231448173523
0.9399141669273376,0.9508789777755737,0.9508789777755737
0.9442059993743896,0.950883150100708,0.950883150100708
0.9399141669273376,0.9508281350135803,0.9508281350135803
0.9399141669273376,0.9508086442947388,0.9508086442947388
0.9356223344802856,0.950781524181366,0.950781524181366
